source_dataset,player_id,player_name,draft_year,pick_number,college,college_year_season,college_year_team,college_year_class_year,college_season_number,college_season_count,college_year_age,college_year_pos,ast_pct_actual,ast_pct_expected,ast_pct_deviation,tov_pct_actual,tov_pct_expected,tov_pct_deviation,stl_pct_actual,stl_pct_expected,stl_pct_deviation,blk_pct_actual,blk_pct_expected,blk_pct_deviation,orb_pct_actual,orb_pct_expected,orb_pct_deviation,drb_pct_actual,drb_pct_expected,drb_pct_deviation,ts_pct_actual,ts_pct_expected,ts_pct_deviation,ws_per_40_actual,ws_per_40_expected,ws_per_40_deviation,bpm_actual,bpm_expected,bpm_deviation,ftr_actual,ftr_expected,ftr_deviation
training,1629008,Michael Porter Jr.,2018,14,Missouri,2012-13,SE Missouri St,JR,3,3,19.4,G,0.0,7.0937762759921315,-7.0937762759921315,14.3,14.547828450306962,0.24782845030696166,0.0,1.7190159561296119,-1.7190159561296119,0.0,3.6506397403920445,-3.6506397403920445,7.5,8.848697905942952,-1.3486979059429522,13.4,15.187011040379982,-1.7870110403799817,0.5,0.5465771779270535,-0.046577177927053515,0.023,0.12238848270162599,-0.09938848270162598,-8.4,3.3534614968165832,-11.753461496816584,0.0,0.34897934472783954,-0.34897934472783954
training,1628972,Troy Brown Jr.,2018,15,Oregon,2017-18,Oregon,FR,1,1,18.26,F,18.7,14.751474892689181,3.948525107310818,18.8,14.606787235514657,-4.193212764485343,2.9,2.312941425442243,0.5870585745577568,0.8,2.3024577778180344,-1.5024577778180344,5.9,7.2386883549197565,-1.3386883549197561,18.0,16.17073308122659,1.8292669187734099,0.532,0.5578632190001181,-0.02586321900011812,0.114,0.14986211421604342,-0.03586211421604342,3.7,6.493989920010226,-2.793989920010226,0.326,0.34734046035459293,-0.021340460354592916
training,1629015,Zhaire Smith,2018,16,Texas Tech,2017-18,Texas Tech,FR,1,1,18.41,G,12.6,20.702307032710866,-8.102307032710867,10.8,16.23665339961395,5.436653399613949,2.3,2.571843169753206,-0.2718431697532062,4.8,1.4491177376839133,3.3508822623160865,9.6,6.450038151247016,3.1499618487529837,11.1,11.485380478062522,-0.3853804780625225,0.618,0.5566047080183963,0.06139529198160365,0.212,0.15173211064010583,0.06026788935989416,10.8,6.3785752177761506,4.42142478222385,0.458,0.4551613409709596,0.0028386590290404023
training,1628978,Donte DiVincenzo,2018,17,Villanova,2017-18,Villanova,SO,3,3,20.75,G,20.0,15.718549562818184,4.281450437181816,15.2,12.401530713279268,-2.7984692867207315,2.0,2.1616179565357596,-0.1616179565357596,0.7,1.2255947153661912,-0.5255947153661913,4.9,4.011096423924701,0.8889035760752995,13.9,11.669934761149776,2.2300652388502247,0.608,0.5643123584172784,0.04368764158272154,0.188,0.15577603769140838,0.03222396230859162,9.0,8.418802657839834,0.5811973421601664,0.274,0.2733054723693082,0.0006945276306918324
training,1629022,Lonnie Walker IV,2018,18,Miami (FL),2017-18,Miami (FL),FR,1,1,18.88,G,13.0,12.465817206680052,0.5341827933199479,9.6,12.562005509555728,2.9620055095557287,2.0,2.095883280172517,-0.0958832801725169,1.8,1.2663233978979918,0.5336766021020083,1.7,3.8665417952199523,-2.1665417952199526,9.2,12.352855010854901,-3.1528550108549016,0.527,0.5563982957708649,-0.029398295770864835,0.127,0.13076343634459542,-0.0037634363445954166,5.2,6.418047299565081,-1.2180472995650806,0.204,0.2507916812179441,-0.04679168121794411
training,1628989,Kevin Huerter,2018,19,Maryland,2017-18,Maryland,SO,2,2,19.18,G,20.3,16.281112293325467,4.018887706674533,17.8,14.31534352058679,-3.4846564794132107,1.1,2.0867003822176335,-0.9867003822176335,2.1,1.245871611581607,0.854128388418393,3.7,3.2728194417400904,0.42718055825990975,12.9,11.837739995892612,1.0622600041073884,0.64,0.5769065096953074,0.06309349030469258,0.165,0.1515460120175378,0.013453987982462196,7.8,6.768322648781252,1.0316773512187476,0.307,0.3037345647581637,0.003265435241836312
training,1629006,Josh Okogie,2018,20,Georgia Tech,2017-18,Ga Tech,SO,2,2,19.17,G,15.6,26.374173094609986,-10.774173094609987,13.3,14.960902950532443,1.6609029505324422,2.9,2.5356785140691027,0.3643214859308972,2.8,1.387292365803701,1.4127076341962987,7.3,2.939544879322002,4.360455120677997,13.1,12.216294990081487,0.8837050099185131,0.55,0.5534293485409443,-0.0034293485409442326,0.156,0.14132656718803105,0.01467343281196895,8.1,7.055180100800488,1.0448198991995117,0.506,0.43584750726381843,0.07015249273618157
training,1628960,Grayson Allen,2018,21,Duke,2017-18,Duke,SR,4,4,22.07,G,21.2,20.313480074369558,0.8865199256304415,13.8,12.75419295562037,-1.0458070443796306,2.8,2.20186096320503,0.5981390367949699,0.2,0.9621439034242028,-0.7621439034242028,1.8,2.502437918032852,-0.7024379180328519,8.0,9.831965325748012,-1.831965325748012,0.58,0.6031020147206655,-0.02310201472066553,0.179,0.1813305110038154,-0.0023305110038153998,8.4,8.412473735934768,-0.012473735934767305,0.293,0.2535372238691227,0.039462776130877286
training,1628990,Chandler Hutchison,2018,22,Boise State,2017-18,Boise St.,SR,4,4,21.52,G,24.1,18.891334935093788,5.208665064906214,16.2,13.999549198685354,-2.200450801314645,2.7,2.1233916722229487,0.5766083277770515,0.9,1.474477372826325,-0.5744773728263249,3.4,5.823988426959437,-2.4239884269594367,25.6,20.772009573892166,4.827990426107835,0.575,0.5790949986076229,-0.004094998607622968,0.208,0.22105131056791993,-0.013051310567919944,8.9,8.849335347653897,0.05066465234610362,0.519,0.4372089333567818,0.08179106664321822
training,1628988,Aaron Holiday,2018,23,California-Los Angeles,2017-18,UCLA,JR,3,3,21.09,G,29.9,30.58270865734362,-0.6827086573436212,18.5,15.514492052339678,-2.985507947660322,1.9,2.3281759176334185,-0.42817591763341856,0.7,0.8657792067134589,-0.16577920671345892,1.6,1.7672250813921018,-0.16722508139210168,8.7,9.956818213702661,-1.2568182137026618,0.609,0.5759744302309497,0.033025569769050245,0.157,0.1731579293349878,-0.016157929334987803,5.9,7.490585933138694,-1.5905859331386933,0.417,0.3605716411982674,0.05642835880173258
training,1629021,Moritz Wagner,2018,25,Michigan,2017-18,Michigan,JR,3,3,20.52,F,6.7,10.251615281731183,-3.5516152817311832,10.8,10.715124272015458,-0.08487572798454224,2.1,1.7760618729817526,0.32393812701824753,2.0,3.531828423709922,-1.5318284237099218,6.5,7.978040418525957,-1.478040418525957,24.7,19.500984219713327,5.199015780286672,0.619,0.6000311147932327,0.018968885206767316,0.213,0.22002566829860376,-0.0070256682986037655,9.2,9.565057987123659,-0.36505798712365944,0.264,0.32422874418965664,-0.060228744189656624
training,1629013,Landry Shamet,2018,26,Wichita State,2017-18,Wichita St.,SO,3,3,20.64,G,28.8,16.642950208309333,12.157049791690667,15.5,13.92847742592046,-1.5715225740795393,1.3,2.034159036341224,-0.734159036341224,0.7,1.4313539400580062,-0.7313539400580062,1.6,3.658419871475834,-2.058419871475834,9.7,14.031371139547412,-4.331371139547413,0.655,0.5861698194678701,0.06883018053212997,0.195,0.17477939466759393,0.020220605332406077,8.6,8.33044338798289,0.26955661201711045,0.327,0.2434123143914892,0.08358768560851082
training,1629057,Robert Williams III,2018,27,Texas A&M,2017-18,Texas A&M,SO,2,2,20.04,F,10.8,9.61338376214445,1.1866162378555511,17.0,16.077216475338425,-0.9227835246615754,1.8,1.8277415581723675,-0.027741558172367453,10.4,6.703286323507626,3.696713676492374,10.2,10.518357298943616,-0.3183572989436172,26.8,21.07112106056147,5.72887893943853,0.614,0.5712526852780742,0.04274731472192583,0.184,0.17551814016742942,0.008481859832570576,10.6,7.798004578690605,2.8019954213093943,0.318,0.42337800159468597,-0.10537800159468597
training,1628980,Jacob Evans,2018,28,Cincinnati,2017-18,Cincinnati,JR,3,3,20.37,G,20.0,16.47654338938957,3.523456610610431,12.7,12.814814604088923,0.11481460408892374,2.6,2.1648907371135717,0.43510926288642837,3.7,1.2570803774776074,2.4429196225223926,5.2,4.117527147304874,1.0824728526951262,12.0,13.894591126251052,-1.8945911262510524,0.543,0.5661031175727242,-0.023103117572724208,0.213,0.17874293945776104,0.034257060542238954,9.9,7.491074507515658,2.408925492484342,0.302,0.3115230299993991,-0.009523029999399135
training,1629016,Omari Spellman,2018,30,Villanova,2017-18,Villanova,FR,1,1,20.28,F,4.3,8.469452167851523,-4.1694521678515235,9.8,10.902293823087081,1.1022938230870807,1.3,1.6025068329638914,-0.30250683296389136,5.5,3.5299027127193714,1.9700972872806286,9.9,5.826307111936004,4.073692888063996,23.1,15.260594778706055,7.839405221293946,0.588,0.5952045993050618,-0.007204599305061787,0.184,0.17077612180648025,0.01322387819351975,7.5,8.40072847752885,-0.9007284775288493,0.208,0.2649863727599384,-0.056986372759938425
training,1628975,Jevon Carter,2018,32,West Virginia,2017-18,West Virginia,SR,4,4,22.13,G,36.2,28.476365089633035,7.723634910366968,14.4,13.23169427888058,-1.1683057211194203,4.9,2.5366110461004956,2.3633889538995048,1.2,0.6566622783089028,0.5433377216910972,2.4,2.6933515645149475,-0.2933515645149476,13.1,10.250927181922984,2.8490728180770155,0.549,0.5673035648531756,-0.018303564853175525,0.214,0.19155582946622773,0.022444170533772262,12.0,9.172619169046916,2.827380830953084,0.305,0.328313909502788,-0.023313909502788
training,1628973,Jalen Brunson,2018,33,Villanova,2017-18,Villanova,JR,3,3,21.17,G,26.6,21.730477805183217,4.869522194816785,10.7,11.366891363086632,0.6668913630866324,1.7,2.0556943430920493,-0.3556943430920494,0.1,0.6921999833171733,-0.5921999833171733,1.2,2.293673279138344,-1.0936732791383441,9.7,11.745019600479669,-2.0450196004796695,0.635,0.5688507046918184,0.06614929530818159,0.241,0.21186858768774353,0.029131412312256466,10.2,10.167170888360792,0.03282911163920765,0.313,0.35458200401247997,-0.04158200401247997
training,1628984,Devonte' Graham,2018,34,Kansas,2017-18,Kansas,SR,4,4,22.69,G,31.4,28.77575807053189,2.624241929468109,15.5,13.083107283313058,-2.4168927166869416,2.4,2.4326350592168415,-0.03263505921684162,0.1,0.48891841692980653,-0.38891841692980655,2.0,1.8987522537620172,0.10124774623798283,9.6,9.241538334013708,0.35846166598629203,0.568,0.5852473570557972,-0.017247357055797274,0.182,0.189983089249294,-0.007983089249294001,8.6,9.961270537976638,-1.3612705379766386,0.406,0.34169017113837397,0.06430982886162606
training,1628982,Melvin Frazier Jr.,2018,35,Tulane,2017-18,Tulane,JR,3,3,21.17,G,17.9,18.584332393927877,-0.6843323939278783,16.9,15.658395490085205,-1.2416045099147937,3.6,2.9631603646220834,0.6368396353779167,2.2,1.5083154073495495,0.6916845926504507,3.9,4.557005822734364,-0.6570058227343645,14.6,15.1546456233716,-0.5546456233716004,0.631,0.5617348244513053,0.06926517554869471,0.152,0.15489857037652796,-0.0028985703765279647,6.9,6.678111484479225,0.22188851552077526,0.366,0.3694552406322996,-0.0034552406322996276
training,1629018,Gary Trent Jr.,2018,37,Duke,2017-18,Duke,FR,1,1,18.79,G,6.8,13.511191278114891,-6.7111912781148915,7.4,10.85883136586452,3.458831365864519,1.9,1.7778619448360462,0.12213805516395371,0.4,0.927376322127728,-0.527376322127728,2.9,3.0822495736252216,-0.18224957362522165,10.3,11.79003046826332,-1.4900304682633188,0.567,0.5905583735349538,-0.023558373534953825,0.163,0.1564092965949607,0.006590703405039311,7.0,7.4513370147781,-0.4513370147781002,0.227,0.24518947374990088,-0.018189473749900875
training,1629017,Khyri Thomas,2018,38,Creighton,2017-18,Creighton,JR,3,3,21.48,G,15.1,18.212834373414616,-3.112834373414616,13.4,14.077906874452278,0.6779068744522778,2.9,2.2148075056814105,0.6851924943185894,0.8,1.3878000939103698,-0.5878000939103698,4.0,3.404563383841648,0.5954366161583522,11.0,10.910280437482538,0.08971956251746249,0.65,0.5787415597283505,0.07125844027164951,0.183,0.17067327567491775,0.01232672432508225,8.6,7.792014885038327,0.8079851149616726,0.249,0.31984256460069926,-0.07084256460069926
training,1629020,Jarred Vanderbilt,2018,41,Kentucky,2017-18,Kentucky,FR,1,1,18.58,F,10.7,6.883250329457606,3.816749670542393,14.8,15.302846021991135,0.5028460219911342,1.4,1.7351528404441914,-0.33515284044419147,5.3,6.0720260215627935,-0.7720260215627937,23.1,14.366457390293313,8.733542609706689,27.9,22.009236581128047,5.890763418871952,0.476,0.5531816137411611,-0.07718161374116117,0.172,0.16902944518950505,0.0029705548104949353,6.4,7.606295630852473,-1.2062956308524724,0.559,0.5101565171748802,0.048843482825119855
training,1628971,Bruce Brown,2018,42,Miami (FL),2017-18,Miami (FL),SO,2,2,21.21,G,21.3,22.751844024797133,-1.4518440247971327,16.3,16.449402746263818,0.14940274626381722,2.3,2.6981849614903197,-0.3981849614903199,2.5,1.371462730928269,1.128537269071731,4.6,3.4801968075514247,1.119803192448575,20.0,14.17329635678141,5.82670364321859,0.488,0.5537097040600134,-0.06570970406001342,0.121,0.14319974744997258,-0.02219974744997258,5.1,8.365195011389202,-3.2651950113892028,0.372,0.3884919147833893,-0.016491914783389294
training,1628992,Justin Jackson,2018,43,Maryland,2017-18,Maryland,SO,2,2,,F,12.7,16.113539107123277,-3.4135391071232775,21.8,14.272573422881992,-7.527426577118009,1.7,2.139107614776165,-0.4391076147761652,3.0,2.5800440030822074,0.4199559969177926,11.2,6.048614479517157,5.151385520482842,21.1,14.74980608891014,6.350193911089862,0.47,0.5562320777349234,-0.08623207773492347,0.083,0.16641039949037773,-0.08341039949037772,1.9,7.57687896684058,-5.6768789668405795,0.287,0.3759507187744096,-0.08895071877440963
training,1628977,Hamidou Diallo,2018,45,Kentucky,2017-18,Kentucky,FR,1,1,19.26,G,9.5,16.468606516499673,-6.968606516499673,12.0,13.579868906116698,1.5798689061166975,1.7,2.2416329073295023,-0.5416329073295023,1.6,1.288261974997822,0.3117380250021782,4.2,4.457383696825088,-0.2573836968250882,11.5,11.004084232308836,0.4959157676911641,0.498,0.5480067296762691,-0.05000672967626907,0.103,0.1527023348755147,-0.04970233487551472,2.9,6.291536123784836,-3.3915361237848365,0.399,0.3631710092601151,0.035828990739884936
training,1629001,De'Anthony Melton,2018,46,Southern California,2016-17,USC,FR,1,1,18.43,G,22.5,20.784677003516926,1.7153229964830743,18.5,19.805026150828642,1.3050261508286418,4.0,2.9713355237343864,1.0286644762656136,3.9,1.7134722043172794,2.1865277956827205,5.9,4.07491315858947,1.8250868414105303,13.6,11.157095874769919,2.442904125230081,0.53,0.5421923176749047,-0.012192317674904696,0.133,0.11506431559709067,0.017935684402909338,7.2,5.5808733767341625,1.6191266232658377,0.472,0.37789572871981775,0.09410427128018223
training,1629004,Svi Mykhailiuk,2018,47,Kansas,2017-18,Kansas,SR,4,4,20.39,G,13.4,14.370924654900925,-0.9709246549009247,11.5,12.106869410551358,0.6068694105513579,1.9,1.9067114479099025,-0.006711447909902635,0.9,1.4761926450187037,-0.5761926450187037,4.0,3.377877603398331,0.6221223966016689,8.6,9.392523602444992,-0.7925236024449926,0.572,0.5991001029623182,-0.02710010296231824,0.137,0.16692945184843888,-0.02992945184843887,6.6,8.868421834542355,-2.2684218345423552,0.119,0.21584873131923854,-0.09684873131923855
training,1628966,Keita Bates-Diop,2018,48,Ohio State,2017-18,Ohio St.,JR,4,4,21.77,F,10.5,13.407438873103608,-2.907438873103608,9.6,11.298408353698747,1.6984083536987473,1.6,1.7596025186270305,-0.15960251862703045,5.9,2.421473342405222,3.478526657594778,5.7,6.471003454022841,-0.771003454022841,24.5,17.97857804750018,6.521421952499821,0.577,0.5657698955916974,0.011230104408302521,0.216,0.20047563416192504,0.015524365838074955,11.1,11.060684762740022,0.03931523725997721,0.274,0.31907049555712036,-0.04507049555712034
training,1629002,Chimezie Metu,2018,49,Southern California,2017-18,USC,JR,3,3,20.61,F,10.0,12.020785696244896,-2.0207856962448965,12.8,14.005062686197757,1.2050626861977562,1.5,1.5868200756371584,-0.08682007563715843,6.3,5.102610389882291,1.1973896101177086,7.2,9.622193612256709,-2.4221936122567085,21.1,21.988725342605832,-0.8887253426058308,0.574,0.5699418996596325,0.004058100340367465,0.167,0.18940664128960374,-0.022406641289603735,5.6,7.711263268589582,-2.1112632685895827,0.388,0.4318147137418484,-0.043814713741848366
training,1628993,Alize Johnson,2018,50,Missouri State,2017-18,Missouri St.,SR,2,2,21.53,F,19.3,11.899348723446607,7.400651276553393,13.6,12.979674484864672,-0.6203255151353275,0.9,1.9064709148094068,-1.0064709148094066,1.5,2.602387809275755,-1.102387809275755,11.4,7.833545174224592,3.5664548257754083,30.4,21.412750511308765,8.987249488691234,0.528,0.5785897231672533,-0.0505897231672533,0.183,0.19615402266076926,-0.01315402266076926,5.9,7.529227850656572,-1.629227850656572,0.363,0.38586813763538746,-0.022868137635387475
training,1628974,Tony Carr,2018,51,Penn State,2017-18,Penn St.,SO,2,2,20.06,G,29.3,25.101473486338616,4.198526513661385,11.0,12.618303688256722,1.6183036882567219,1.4,2.4312986333253326,-1.0312986333253327,0.9,1.032229001198547,-0.13222900119854708,3.0,3.2709897913922776,-0.27098979139227763,13.4,11.82349038594102,1.5765096140589812,0.527,0.5548874051154453,-0.027887405115445296,0.182,0.19796571437559612,-0.01596571437559613,8.2,9.59206432971183,-1.3920643297118307,0.307,0.3736675270179335,-0.06666752701793349
training,1629053,Vincent Edwards,2018,52,Purdue,2017-18,Purdue,SR,4,4,21.57,F,17.1,13.991157164128932,3.1088428358710694,14.0,13.004689314509589,-0.995310685490411,1.0,1.9588889986834377,-0.9588889986834377,2.0,2.437935903511219,-0.43793590351121914,8.4,7.121569246923694,1.2784307530763064,18.6,17.84715347517719,0.7528465248228109,0.587,0.5696790401529135,0.01732095984708648,0.197,0.18961187149338993,0.007388128506610081,8.1,8.444290807995639,-0.34429080799563927,0.317,0.3291358653111933,-0.012135865311193317
training,1628985,Devon Hall,2018,53,Virginia,2017-18,Virginia,SR,4,4,22.32,G,19.6,16.688637724251933,2.9113622757480684,9.6,13.377277640022264,3.7772776400222643,1.8,2.2518688996430813,-0.4518688996430813,0.6,1.4566528427716428,-0.8566528427716428,1.4,3.1687129705960464,-1.7687129705960465,14.9,13.14625796037601,1.7537420396239902,0.599,0.5781910763977978,0.02080892360220221,0.215,0.17122572206204378,0.04377427793795621,10.1,8.215291157153459,1.8847088428465408,0.292,0.3348646260187382,-0.042864626018738194
training,1629003,Shake Milton,2018,54,Southern Methodist,2017-18,SMU,JR,3,3,21.1,G,25.9,20.866771485043415,5.033228514956583,13.3,13.266468080469796,-0.033531919530204846,2.4,2.4432614269581756,-0.0432614269581757,2.3,1.360611674888958,0.9393883251110418,2.1,2.4778555239758626,-0.37785552397586253,13.5,15.9629671300247,-2.4629671300246994,0.606,0.5817137636179293,0.024286236382070725,0.208,0.16394768003776838,0.044052319962231606,8.7,7.545878605656246,1.1541213943437532,0.405,0.3528971306402425,0.05210286935975755
training,1629034,Ray Spalding,2018,56,Louisville,2017-18,Louisville,JR,3,3,20.64,F,9.6,8.519438578931778,1.0805614210682215,13.5,13.590872458989521,0.09087245898952112,3.1,1.9077039121145951,1.192296087885405,6.3,6.461415411151347,-0.1614154111513475,13.2,10.50485879291564,2.69514120708436,20.9,21.155226683084095,-0.25522668308409635,0.568,0.5858033849374312,-0.017803384937431277,0.193,0.19791915529188833,-0.0049191552918883275,8.2,8.479208977613863,-0.2792089776138642,0.338,0.4322251139041165,-0.09422511390411648
training,1628987,Kevin Hervey,2018,57,Texas-Arlington,2017-18,UTA,SR,4,4,21.31,F,15.2,13.406253905980945,1.7937460940190544,12.8,11.734705950659725,-1.0652940493402756,2.1,1.7519003544523182,0.3480996455476819,2.2,2.453206703483914,-0.25320670348391383,8.0,6.518854458743557,1.481145541256443,19.9,22.294402922012946,-2.3944029220129472,0.553,0.5766240916117609,-0.023624091611760822,0.174,0.21192560493027868,-0.03792560493027869,5.5,8.108819441109722,-2.6088194411097216,0.257,0.2882501039036276,-0.03125010390362759
training,1629118,Thomas Welsh,2018,58,California-Los Angeles,2017-18,UCLA,SR,4,4,21.74,C,7.8,11.176682687759088,-3.3766826877590885,8.6,10.945156854603303,2.345156854603303,1.1,1.017152037002874,0.08284796299712616,2.8,4.77447217642421,-1.97447217642421,9.1,7.079231057038939,2.0207689429610607,25.8,20.82708175418909,4.972918245810909,0.577,0.5866916519149831,-0.009691651914983113,0.162,0.17927182644827286,-0.017271826448272853,5.8,8.323986634407365,-2.5239866344073656,0.174,0.24085647365000978,-0.0668564736500098
